bgrp,IBuff_Pop,SBuff_Pop,Buff_Pop,Buff_Pct,Lane_PctSB,Lane_PctIB
420035215001,238,32,270,17.0499992371,43.1199989319,56.8800010681
420035215002,305,380,685,35.5099983215,63.2299995422,36.7700004578
420035215003,359,427,786,94.9300003052,65.1200027466,34.8800010681
420035220001,256,10,266,39.0600013733,58.4599990845,41.5400009155
420035220002,1434,9,1443,87.9899978638,9.81000041962,90.1900024414
420035220003,6,0,6,0.620000004768,0.0,0.0
420035231001,503,398,901,67.6399993896,74.4100036621,25.5900001526
420035231002,242,346,588,43.4599990845,77.6999969482,22.2999992371
420035231003,260,222,482,63.6699981689,53.9700012207,46.0299987793
420035231004,19,202,221,29.3899993896,100.0,0.0
420035232001,825,321,1146,88.1500015259,63.2200012207,36.7799987793
420035232002,442,251,693,69.6500015259,50.6399993896,49.3600006104
420035232003,188,116,304,33.2599983215,53.0600013733,46.9399986267
420035232004,368,246,614,86.1200027466,49.1500015259,50.8499984741
420035233001,181,291,472,63.2700004578,55.8300018311,44.1699981689
420035233002,471,517,988,66.3499984741,48.9000015259,51.0999984741
420035233003,256,146,402,63.7099990845,37.3600006104,62.6399993896
420035233004,438,425,863,64.9800033569,76.2399978638,23.7600002289
420035234001,169,29,198,14.470000267,23.3600006104,76.6399993896
420035234002,498,118,616,81.3700027466,34.9099998474,65.0899963379
420035234003,154,144,298,44.0200004578,89.5500030518,10.4499998093
420035234004,109,28,137,23.7800006866,9.52000045776,90.4800033569
420035234005,516,128,644,65.25,34.7900009155,65.2099990845
420035234006,253,116,369,61.2999992371,19.0400009155,80.9599990845
420035235011,337,465,802,44.1100006104,74.0,26.0
420035235012,439,105,544,36.7099990845,50.5200004578,49.4799995422
420035235013,433,415,848,62.4399986267,53.7599983215,46.2400016785
420035235021,927,322,1249,81.1600036621,55.3800010681,44.6199989319
420035236001,388,433,821,45.1599998474,60.6399993896,39.3600006104
420035236002,525,257,782,84.8199996948,63.7000007629,36.2999992371
420035236003,67,305,372,17.6700000763,98.0999984741,1.89999997616
420035237011,71,55,126,16.5799999237,73.5199966431,26.4799995422
420035237012,111,45,156,8.85999965668,64.0100021362,35.9900016785
420035237013,61,0,61,6.69999980927,0.0,100.0
420035237014,101,94,195,26.0699996948,84.4899978638,15.5100002289
420035237021,755,607,1362,74.2200012207,70.3199996948,29.6800003052
420035237022,655,359,1014,63.4099998474,59.0699996948,40.9300003052
420035237023,534,295,829,72.6600036621,55.9799995422,44.0200004578
420035237024,282,172,454,75.0400009155,9.19999980927,90.8000030518
420035238001,487,399,886,68.7900009155,59.7999992371,40.2000007629
420035238002,366,163,529,64.8300018311,41.5699996948,58.4300003052
420035238003,158,458,616,73.3300018311,82.0999984741,17.8999996185
420035238004,522,629,1151,67.4300003052,66.0699996948,33.9300003052
420035240001,302,142,444,71.5,19.1200008392,80.8799972534
420035240002,620,383,1003,96.8099975586,47.9099998474,52.0900001526
420035240003,90,201,291,35.6199989319,73.7600021362,26.2399997711
420035251001,29,153,182,8.85999965668,95.3799972534,4.61999988556
420035252001,666,221,887,61.9399986267,29.4899997711,70.5100021362
420035252002,349,124,473,82.2600021362,39.9900016785,60.0099983215
420035253001,221,330,551,70.6399993896,68.4499969482,31.5499992371
420035253002,503,690,1193,81.5999984741,71.1999969482,28.7999992371
420035261011,157,269,426,57.2599983215,65.6200027466,34.3800010681
420035261012,539,390,929,36.1199989319,73.5299987793,26.4699993134
420035261013,156,214,370,14.6300001144,81.6999969482,18.2999992371
420035261014,623,305,928,87.8000030518,65.9300003052,34.0699996948
420035261021,270,165,435,20.5200004578,64.4199981689,35.5800018311
420035262011,389,301,690,54.9799995422,74.0599975586,25.9400005341
420035262012,574,519,1093,44.8899993896,65.3000030518,34.7000007629
420035262021,451,629,1080,90.9100036621,77.9300003052,22.0699996948
420035262022,844,540,1384,52.3400001526,72.4300003052,27.5699996948
420035262023,392,563,955,77.7699966431,78.8899993896,21.1100006104
420035263011,506,593,1099,63.7099990845,68.3199996948,31.6800003052
420035263012,382,258,640,26.8899993896,57.5,42.5
420035263021,367,573,940,49.1899986267,68.5,31.5
420035263022,0,0,0,0.0,0.0,0.0
420035263023,163,22,185,15.2299995422,27.1100006104,72.8899993896
420035263024,312,124,436,41.5600013733,38.7200012207,61.2799987793
420035509001,632,69,701,85.3799972534,48.3800010681,51.6199989319
420035509002,987,49,1036,86.7699966431,35.7799987793,64.2200012207
420035512001,488,211,699,64.8399963379,75.8899993896,24.1100006104
420035512002,958,173,1131,99.3000030518,40.2900009155,59.7099990845
420035512003,1046,37,1083,93.9300003052,23.5300006866,76.4700012207
420035513001,554,61,615,64.8099975586,25.5599994659,74.4400024414
420035513002,401,208,609,42.4099998474,52.8300018311,47.1699981689
420035519001,526,46,572,96.9499969482,32.0999984741,67.9000015259
420035519002,724,120,844,96.5699996948,12.1099996567,87.8899993896
420035520001,610,22,632,90.8000030518,4.59000015259,95.4100036621
420035520002,76,105,181,28.8700008392,0.0,0.0
420035520003,598,0,598,100.0,7.07000017166,92.9300003052
420035520004,308,455,763,92.4800033569,53.9300003052,46.0699996948
420035521001,670,64,734,96.5800018311,3.92000007629,96.0800018311
420035521002,623,0,623,90.2900009155,6.67999982834,93.3199996948
420035522001,580,365,945,85.9100036621,41.9000015259,58.0999984741
420035523001,125,60,185,39.5299987793,26.9599990845,73.0400009155
420035523002,7,184,191,40.4700012207,0.0,0.0
420035523003,538,4,542,43.5699996948,10.0399999619,89.9599990845
420035524001,120,142,262,39.4599990845,65.4199981689,34.5800018311
420035524002,325,169,494,50.9799995422,37.5200004578,62.4799995422
420035524003,858,435,1293,93.4199981689,33.4199981689,66.5800018311
420035604001,555,147,702,97.9100036621,24.4200000763,75.5800018311
420035604002,73,93,166,19.7099990845,0.0,0.0
420035605001,121,79,200,20.7700004578,0.0,0.0
420035605002,270,140,410,33.7999992371,18.0900001526,81.9100036621
420035606001,485,0,485,100.0,1.30999994278,98.6900024414
420035606002,169,181,350,59.4199981689,0.0,0.0
420035610001,686,22,708,100.0,24.6299991608,75.3700027466
420035610002,556,293,849,99.7600021362,64.0299987793,35.9700012207
420035611001,545,86,631,74.2399978638,17.8099994659,82.1900024414
420035612001,41,0,41,5.51999998093,0.0,0.0
420035612002,478,13,491,83.2200012207,3.24000000954,96.7600021362
420035614001,66,114,180,28.3899993896,76.5800018311,23.4200000763
420035614002,71,207,278,24.8400001526,41.2900009155,58.7099990845
420035614003,927,114,1041,94.0400009155,24.7399997711,75.2600021362
420035614004,495,615,1110,80.4899978638,73.5899963379,26.4099998474
420035615001,922,537,1459,99.6600036621,65.5800018311,34.4199981689
420035615002,484,293,777,90.6699981689,67.4800033569,32.5200004578
420035615003,709,107,816,99.6299972534,41.8199996948,58.1800003052
420035616001,45,0,45,18.4400005341,0.0,0.0
420035616002,29,5,34,4.63000011444,32.1800003052,67.8199996948
420035616003,431,114,545,100.0,49.4300003052,50.5699996948
420035616004,45,105,150,25.5499992371,100.0,0.0
420035617001,112,70,182,87.0800018311,89.8300018311,10.1700000763
420035617002,114,268,382,75.0500030518,78.0100021362,21.9899997711
420035619001,241,287,528,59.4599990845,62.25,37.75
420035619002,343,381,724,53.8699989319,60.2799987793,39.7200012207
420035620001,1367,0,1367,100.0,0.0,100.0
420035620002,967,112,1079,92.3799972534,35.9799995422,64.0199966431
420035620003,622,85,707,99.3000030518,82.9499969482,17.0499992371
420035623001,381,171,552,99.6399993896,27.1900005341,72.8099975586
420035623002,30,6,36,5.03000020981,40.2299995422,59.7700004578
420035623003,53,29,82,12.6199998856,80.2799987793,19.7199993134
420035623004,437,73,510,100.0,9.48999977112,90.5100021362
420035623005,365,112,477,84.1299972534,34.4199981689,65.5800018311
420035623006,336,132,468,99.1500015259,7.55999994278,92.4400024414
420035624001,130,123,253,31.3099994659,41.0200004578,58.9799995422
420035624002,112,76,188,40.5999984741,48.5499992371,51.4500007629
420035624003,30,47,77,23.5499992371,0.0,0.0
420035624004,542,133,675,91.7099990845,55.0900001526,44.9099998474
420035624005,258,42,300,75.1900024414,14.8900003433,85.1100006104
420035625001,280,16,296,98.3399963379,22.0599994659,77.9400024414
420035625002,130,63,193,32.8800010681,0.0,0.0
420035625003,9,9,18,1.98000001907,0.0,0.0
420035625004,0,0,0,0.0,0.0,0.0
420035626001,207,0,207,81.5,49.5099983215,50.4900016785
420035626002,726,284,1010,100.0,70.4000015259,29.6000003815
420035626003,97,139,236,30.3700008392,40.3100013733,59.6899986267
420035626004,188,99,287,52.8499984741,75.9100036621,24.0900001526
420035627001,455,0,455,98.4800033569,27.9500007629,72.0500030518
420035627002,872,2,874,93.6800003052,40.3499984741,59.6500015259
420035628001,164,317,481,84.3899993896,78.2600021362,21.7399997711
420035628002,598,360,958,93.2799987793,65.0599975586,34.9399986267
420035629001,474,0,474,74.6500015259,23.8999996185,76.0999984741
420035629002,256,46,302,83.4300003052,63.8100013733,36.1899986267
420035629003,344,416,760,82.0699996948,60.6199989319,39.3800010681
420035630001,95,446,541,53.9900016785,71.9000015259,28.1000003815
420035630002,526,180,706,93.5100021362,25.7999992371,74.1999969482
420035630003,109,417,526,85.6699981689,83.0699996948,16.9300003052
420035630004,11,0,11,2.30999994278,0.0,100.0
420035631001,231,392,623,62.9300003052,68.6800003052,31.3199996948
420035631002,1075,712,1787,86.0800018311,48.6800003052,51.3199996948
420035631003,65,383,448,94.1200027466,75.6500015259,24.3500003815
420035632001,270,14,284,93.7300033569,5.26000022888,94.7399978638
420035632002,842,0,842,86.8899993896,2.29999995232,97.6999969482
420035632003,900,0,900,78.2600021362,7.03000020981,92.9700012207
420035633001,42,108,150,23.4699993134,81.2799987793,18.7199993134
420035633002,56,205,261,32.2200012207,96.7799987793,3.22000002861
420035638001,206,107,313,44.9099998474,69.4300003052,30.5699996948
420035638002,18,32,50,2.6099998951,65.1699981689,34.8300018311
420035638003,126,25,151,73.6600036621,54.3100013733,45.6899986267
420035638004,37,2,39,55.7099990845,43.2099990845,56.7900009155
420035638005,248,224,472,86.2900009155,78.5,21.5
420035638006,0,0,0,0.0,0.0,0.0
420035639001,144,189,333,41.6199989319,52.4799995422,47.5200004578
420035639002,349,567,916,73.2200012207,44.9199981689,55.0800018311
420035639003,514,0,514,57.6199989319,0.0,100.0
420035639004,59,1,60,6.09999990463,2.55999994278,97.4400024414
420035640002,704,198,902,40.2099990845,52.2400016785,47.7599983215
420035640003,134,58,192,50.1300010681,28.3500003815,71.6500015259
420035641001,148,265,413,96.7200012207,71.8099975586,28.1900005341
420035641002,10,165,175,38.4599990845,97.3000030518,2.70000004768
420035642001,0,0,0,0.0,0.0,0.0
420035642002,266,78,344,36.9099998474,42.7299995422,57.2700004578
420035642003,228,58,286,30.3899993896,63.7200012207,36.2799987793
420035644001,498,107,605,61.9199981689,29.7000007629,70.3000030518
420035644002,44,0,44,3.82999992371,0.0,100.0
420035644003,499,56,555,54.9500007629,31.7900009155,68.2099990845
420035644004,669,355,1024,82.1800003052,39.9900016785,60.0099983215
420035644005,259,190,449,74.3399963379,61.3300018311,38.6699981689
420035644006,52,103,155,26.7199993134,90.8099975586,9.18999958038
420035644007,1,3,4,7.40999984741,65.3399963379,34.6599998474
420035645001,1110,282,1392,89.2300033569,37.1699981689,62.8300018311
420035645002,344,114,458,40.7099990845,53.0800018311,46.9199981689
420035645003,433,78,511,98.6500015259,21.2700004578,78.7300033569
420039800001,361,179,540,100.0,41.5299987793,58.4700012207
420039801001,3,2,5,27.7800006866,76.8600006104,23.1399993896
420039803001,0,1,1,100.0,100.0,0.0
420039804001,5,0,5,23.8099994659,97.9800033569,2.01999998093
420039805001,4,5,9,33.3300018311,76.4899978638,23.5100002289
420039806001,9,0,9,81.8199996948,3.47000002861,96.5299987793
420039807001,16,0,16,84.2099990845,27.9099998474,72.0899963379
420039808001,-99999,-99999,-99999,-99999.0,20.1000003815,79.9000015259
420039809001,1562,200,1762,98.0500030518,22.5400009155,77.4599990845
420039810001,2,1,3,75.0,72.0599975586,27.9400005341
420039811001,4,1,5,71.4300003052,81.6200027466,18.3799991608
420039812001,-99999,-99999,-99999,-99999.0,0.800000011921,99.1999969482
420039818001,79,258,337,73.0999984741,98.4000015259,1.60000002384
420039822001,1374,39,1413,29.3400001526,23.4400005341,76.5599975586
